NA_atom_unit,NB_atom_unit,NC_atom_unit,Valence_Con_A,Valence_Con_B,Valence_Con_C,a_?_uint,c_?_unit,HSE_Band_Gap_eV,LVB_window,LCB_Window,B_Gpa,Average_mh,Anisotropy_mh,VB_Extrema_0_1eV,1_00E+18,1E18_Pockets,1E19_Pockets,1E20_Pockets,VB_dos_at_0_1_states_atom,Average_me,Anisotropy_me,CB_Extrema_0_1eV,#NAME?,CB_dos_at_0_1_states_atom,Temperature,Kpa,N_optimal,ZT
0,1,1,0.625,1,0.5,0.535073409,0.142819051,0.534883721,0.025316456,0.813432836,0.559322034,0.069767442,0.003848621,0,0.4140625,0,0.5,0.2,0.016233766,0.25136612,0.017171717,0,0.090909091,0.003322259,0.818181818,0.094488189,1.16,0.499
0,1,1,0.625,0.5,0.5,0.396411093,0.140255159,0.034883721,0.53164557,0.746268657,0.722946545,0.144186047,0.032071841,0,0.875,0.5,0.5,0.4,0.035714286,0.043715847,0.010137085,0,0.090909091,0.009966777,0.818181818,0.06496063,0.77,0.514
0,1,1,0.625,0.5,1,0.76182708,0.174488247,0.186046512,0.64556962,0.402985075,0.576923077,0.037209302,0.023091725,0,0.265625,0.5,0.5,0.4,0,0.249544627,0.001875902,0.111111111,0.090909091,0.026578073,0.818181818,0.061023622,-0.55,0.687
0,1,1,1,1,1,0.908646003,0.18302088,0.790697674,0.417721519,0.395522388,0.343546284,0.08372093,0.07055805,0,0.3984375,0,0,0.2,0.022727273,0.344262295,0.041125541,0,0.272727273,0.016611296,0.818181818,0.053149606,-0.48,0.601
0.5,0,0.333333333,0.25,0,0.5,0.066884176,0,0.651162791,0.594936709,0.813432836,1,1,1,0.4,0.5234375,0,0,0,0.63961039,0.344262295,0.098845599,0,0.272727273,0.026578073,0.818181818,0.049212598,0.6,0.768
0.5,0,0.333333333,0,0.5,1,0.562805873,0.026951635,0,0.962025316,0.582089552,0.686114733,0.013953488,0.415651058,0,0,0.5,1,0.6,0,0.471766849,0.032106782,0.444444444,0,0.438538206,0.818181818,0.051181102,-0.73,0.728
0.5,0,0.333333333,0.625,0,0.5,0.215334421,0.011527259,0.476744186,0.784810127,0.73880597,0.679269883,0.051162791,0.007055805,0.2,0.2578125,0.5,0.5,0.4,0.363636364,0.307832423,0.077922078,0,0,0.009966777,0.818181818,0.013779528,0.38,0.773
0.5,0,0.333333333,1,0,0.5,0.32137031,0.012532305,0.604651163,0.455696203,0.820895522,0.518904824,0.130232558,0.000641437,0.6,0.8671875,0,0,0,0.600649351,0.234972678,0.043650794,0,0.090909091,0.003322259,0.818181818,0.005905512,0.35,0.689
0.5,0,0.333333333,1,1,0.5,0.649265905,0.018501046,0.73255814,0.683544304,0.962686567,0.893415906,0.074418605,0.034637588,0,0.46875,0,0,0.2,0.016233766,0.234972678,0.048340548,0,0.090909091,0.006644518,0.818181818,0.076771654,1.42,0.531
1,0,0.666666667,0.625,1,1,0.95269168,0.991016122,0.441860465,0.341772152,0.111940299,0,0.051162791,0.071199487,0,0.4375,0,0,0.2,0.00974026,0.180327869,0.014430014,0.333333333,0.454545455,0.053156146,0.818181818,0.084645669,-0.47,0.627
1,0,0.666666667,0.625,0.5,0.5,0.492659054,0.902531074,0.174418605,0.405063291,0.529850746,0.840938722,0.153488372,0.041693393,0.8,0.7265625,1,1,1,0.230519481,0.071038251,0.075396825,0,0.090909091,0.003322259,0.818181818,0.086614173,0.39,0.587
1,0,0.666666667,0.625,0.5,1,0.879282219,0.983857735,0.290697674,0.443037975,0.097014925,0.590612777,0.023255814,0.025657473,0,0.5703125,0,0.5,0.2,0.003246753,0.162112933,0.009379509,0.444444444,0.545454545,0.348837209,0.818181818,0.080708661,-0.55,0.689
0,0,0,0.25,1,0.5,0.443719413,0.471120318,0.813953488,0.012658228,0.701492537,0.453715776,0.069767442,0.024374599,0,0.5390625,0,0,0.2,0.006493506,0.253187614,0.028499278,0,0.090909091,0.003322259,0.909090909,0.059055118,1.01,0.598
0,0,0,0.25,1,1,0.781402936,0.534315133,1,0.139240506,0.149253731,0.485658409,0.069767442,0.215522771,0,0.4375,0,0,0,0.00974026,0.344262295,0.089466089,0.444444444,0.727272727,0.15282392,0.909090909,0.06496063,-0.52,0.766
0,0,0,0.625,0,0.5,0.11908646,0.465356689,0.604651163,0.063291139,0.611940299,0.854628422,0.023255814,0.004490058,0.6,0.8671875,0,0,0,0.386363636,0.27140255,0.068903319,0,0.090909091,0.003322259,0.909090909,0.033464567,0.59,0.734
0,0,0,0.625,0.5,1,0.792822186,0.535689379,0.465116279,0.481012658,0.23880597,0.370273794,0.013953488,0.001282874,0,0.34375,0,0.5,0.2,0,0.107468124,0.00974026,0,0.090909091,0.009966777,0.909090909,0.06496063,-0.49,0.729
0,1,1,0.25,1,1,0.814029364,0.176990606,0.837209302,0.417721519,0.268656716,0.360495437,0.102325581,0.154586273,0.2,0.7265625,0,0,0,0.035714286,0.360655738,0.041378066,0.111111111,0.818181818,0.096345515,0.909090909,0.049212598,-0.38,0.766
0,1,1,0.25,0.5,1,0.696574225,0.169996308,0.337209302,0.620253165,0.276119403,0.511408083,0.051162791,0.075689545,0,0.1328125,0,0.5,0.4,0.003246753,0.424408015,0.025901876,0.666666667,0.636363636,0.338870432,0.909090909,0.06496063,-0.67,0.759
0,1,1,0,0.5,1,0.655791191,0.169442507,0.23255814,0.53164557,0.253731343,0.671773142,0.046511628,0.07055805,0,0.21875,0,0.5,0.4,0,0.255009107,0.109415584,0.888888889,0.636363636,0.428571429,0.909090909,0.053149606,-0.49,0.799
0,1,1,0.625,0,1,0.469820555,0.158756205,0.558139535,0.53164557,0.388059701,0.597457627,0.051162791,0.003848621,0.8,0.921875,0,0,0,0.470779221,0.35154827,0.04011544,0.333333333,0.545454545,0.657807309,0.909090909,0.053149606,-0.45,0.756
0,1,1,0.625,1,0.5,0.535073409,0.142819051,0.534883721,0.025316456,0.813432836,0.559322034,0.069767442,0.003848621,0,0.4140625,0,0.5,0.2,0.016233766,0.25136612,0.017171717,0,0.090909091,0.003322259,0.909090909,0.084645669,1.06,0.546
0,1,1,0.625,1,1,0.884176183,0.180621077,0.686046512,0.291139241,0.395522388,0.558670143,0.069767442,0.050032072,0,0.3203125,0,0,0,0.012987013,0.31147541,0.029004329,0,0.272727273,0.013289037,0.909090909,0.047244094,-0.41,0.679
0,1,1,0.625,0.5,0.5,0.396411093,0.140255159,0.034883721,0.53164557,0.746268657,0.722946545,0.144186047,0.032071841,0,0.875,0.5,0.5,0.4,0.035714286,0.043715847,0.010137085,0,0.090909091,0.009966777,0.909090909,0.057086614,0.74,0.553
0,1,1,1,1,0.5,0.566068515,0.143947163,0.639534884,0.379746835,0.843283582,0.454367666,0.079069767,0.005772931,0,0.7265625,0,0,0.2,0.016233766,0.278688525,0.021067821,0,0.090909091,0.006644518,0.909090909,0.088582677,1.88,0.504
0.5,0,0.333333333,0.25,1,0.5,0.398042414,0.008163433,0.604651163,0.544303797,0.947761194,0.789765319,0.060465116,0.051314945,0,0.2578125,0,0,0.2,0.006493506,0.234972678,0.048701299,0,0.090909091,0.006644518,0.909090909,0.031496063,0.36,0.706
0.5,0,0.333333333,0.25,1,1,0.737357259,0.033228043,0.872093023,0.569620253,0.529850746,0.703389831,0.055813953,0.343810135,0,0.53125,0,0,0,0.016233766,0.526411658,0.016955267,0.555555556,0.818181818,0.548172757,0.909090909,0.066929134,-0.38,0.81
0.5,0,0.333333333,0.625,0,1,0.629690049,0.030787217,0.430232558,0.848101266,0.537313433,0.651890482,0.03255814,0.008338679,0.4,0.609375,0,0,0,0.308441558,0.198542805,0.006132756,0.333333333,0.454545455,1,0.909090909,0.041338583,-0.4,0.805
0.5,0,0.333333333,0.625,1,0.5,0.567699837,0.015957665,0.337209302,0.556962025,1,0.823011734,0.088372093,0.02822322,0,0.375,0,0.5,0.2,0.159090909,0.216757741,0.030663781,0,0.090909091,0.006644518,0.909090909,0.078740157,0.61,0.714
0.5,0,0.333333333,0.625,1,1,0.934747145,0.040345408,0.5,0.721518987,0.619402985,0.461212516,0.046511628,0.069275176,0,0.453125,0,0,0.2,0.00974026,0.234972678,0.041486291,0,0.272727273,0.046511628,0.909090909,0.061023622,-0.32,0.739
0.5,0,0.333333333,0.625,0.5,1,0.84502447,0.038335316,0.220930233,1,0.582089552,0.601694915,0.03255814,0.055163566,0,0.40625,0,0.5,0.2,0.003246753,0.234972678,0.019480519,0.111111111,0.181818182,0.129568106,0.909090909,0.059055118,-0.37,0.774
0.5,0,0.333333333,1,1,0.5,0.649265905,0.018501046,0.73255814,0.683544304,0.962686567,0.893415906,0.074418605,0.034637588,0,0.46875,0,0,0.2,0.016233766,0.234972678,0.048340548,0,0.090909091,0.006644518,0.909090909,0.068897638,1.18,0.575
0.5,0,0.333333333,1,0.5,0.5,0.553017945,0.017229356,0.348837209,0.569620253,0.992537313,0.960560626,0.093023256,0.041693393,0,0.2265625,0.5,0.5,0.2,0.016233766,0.326047359,0.065656566,0,0.090909091,0.003322259,0.909090909,0.157480315,1.94,0.482
1,0,0.666666667,0.25,1,1,0.71451876,0.95799319,0.802325581,0.012658228,0,0.670469361,0.08372093,0.513149455,0.2,0.4296875,0,0,0,0.025974026,0.162112933,0.016233766,1,1,0.950166113,0.909090909,0.053149606,-0.66,0.74
1,0,0.666666667,0.625,0,0.5,0.283849918,0.892131928,0.511627907,0.544303797,0.380597015,0.7226206,0.018604651,0.005772931,0.4,1,0,0,0,0.327922078,0.362477231,0.032828283,0.555555556,0.181818182,0.142857143,0.909090909,0.001968504,0.35,0.717
1,0,0.666666667,1,0.5,0.5,0.600326264,0.913422488,0.476744186,0.113924051,0.664179104,0.954041721,0.041860465,0.037203335,0,0.3125,0.5,0.5,0.4,0.006493506,0.162112933,0.009379509,0,0.090909091,0.003322259,0.909090909,0.051181102,1.98,0.556
1,0,0.666666667,1,0.5,1,0.957585644,1,0.61627907,0.139240506,0.201492537,0.586049544,0.069767442,0,0,0.65625,0,0,0.2,0.006493506,0.41712204,0.042207792,0,0.454545455,0.079734219,0.909090909,0.049212598,-0.56,0.673
0,0,0,0.25,0,0.5,0.026101142,0.451470649,0.837209302,0.063291139,0.574626866,0.956323338,0.265116279,0.104554201,0.6,0.609375,0,0,0,0.292207792,0.307832423,0.080808081,0,0.090909091,0.013289037,1,0.043307087,0.59,0.739
0,0,0,0.25,0.5,1,0.685154976,0.522500718,0.511627907,0.430379747,0.21641791,0.707953064,0.03255814,0.133418858,0,0.546875,0,0,0.2,0,0.107468124,0.006132756,0.555555556,0.545454545,0.083056478,1,0.07480315,-0.52,0.746
0,0,0,0.625,0.5,1,0.792822186,0.535689379,0.465116279,0.481012658,0.23880597,0.370273794,0.013953488,0.001282874,0,0.34375,0,0.5,0.2,0,0.107468124,0.00974026,0,0.090909091,0.009966777,1,0.059055118,-0.48,0.756
0,0,0,1,0,0.5,0.182707993,0.471017763,0.848837209,0.151898734,0.649253731,0.967731421,0.176744186,0.050032072,0.4,0.625,0,0,0,0.457792208,0.289617486,0.094516595,0,0.090909091,0,1,0.031496063,0.81,0.7
0,1,1,0.25,0,0.5,0,0.125569184,0.639534884,0.164556962,0.701492537,0.794002608,0.255813953,0.00192431,0.6,0.5,0,0,0,0.938311688,0.411657559,0.058152958,0.111111111,0.181818182,0.009966777,1,0.045275591,0.71,0.749
0,1,1,0.25,0,1,0.417618271,0.151987529,0.686046512,0.493670886,0.455223881,0.879400261,0.037209302,0.003207184,1,0.59375,0,0,0,0.224025974,0.475409836,0.001803752,0.555555556,0.363636364,0.504983389,1,0.06496063,-0.36,0.767
0,1,1,0.625,1,0.5,0.535073409,0.142819051,0.534883721,0.025316456,0.813432836,0.559322034,0.069767442,0.003848621,0,0.4140625,0,0.5,0.2,0.016233766,0.25136612,0.017171717,0,0.090909091,0.003322259,1,0.07480315,0.95,0.589
0.5,0,0.333333333,0.25,0,0.5,0.066884176,0,0.651162791,0.594936709,0.813432836,1,1,1,0.4,0.5234375,0,0,0,0.63961039,0.344262295,0.098845599,0,0.272727273,0.026578073,1,0.037401575,0.63,0.799
0.5,0,0.333333333,0.25,1,1,0.737357259,0.033228043,0.872093023,0.569620253,0.529850746,0.703389831,0.055813953,0.343810135,0,0.53125,0,0,0,0.016233766,0.526411658,0.016955267,0.555555556,0.818181818,0.548172757,1,0.059055118,-0.37,0.831
0.5,0,0.333333333,0.25,0.5,1,0.668841762,0.028346392,0.337209302,0.82278481,0.589552239,0.575293351,0.037209302,0.231558691,0,0.265625,0,0.5,0.2,0.003246753,0.398907104,0.002525253,0.333333333,0.363636364,0.162790698,1,0.076771654,-0.37,0.824
0.5,0,0.333333333,0.625,0.5,0.5,0.468189233,0.014193707,0.034883721,0.911392405,0.947761194,0.903846154,0.274418605,0.301475305,0,0.7578125,0.5,0.5,0.2,0.064935065,0.489981785,1,0,0.090909091,0.003322259,1,0.062992126,0.6,0.701
0.5,0,0.333333333,1,1,0.5,0.649265905,0.018501046,0.73255814,0.683544304,0.962686567,0.893415906,0.074418605,0.034637588,0,0.46875,0,0,0.2,0.016233766,0.234972678,0.048340548,0,0.090909091,0.006644518,1,0.062992126,0.91,0.615
0.5,0,0.333333333,1,1,1,1,0.04381179,0.895348837,0.696202532,0.597014925,0.498370274,0.060465116,0.157793457,0,0.1640625,0,0,0.2,0.016233766,0.234972678,0.056998557,0,0.090909091,0.013289037,1,0.037401575,-0.3,0.715
0.5,0,0.333333333,1,0.5,0.5,0.553017945,0.017229356,0.348837209,0.569620253,0.992537313,0.960560626,0.093023256,0.041693393,0,0.2265625,0.5,0.5,0.2,0.016233766,0.326047359,0.065656566,0,0.090909091,0.003322259,1,0.143700787,1.73,0.523
0.5,0,0.333333333,1,0.5,1,0.910277325,0.041206875,0.5,0.708860759,0.634328358,0.551173403,0.074418605,0.076972418,0,0.4765625,0,0,0.2,0.006493506,0.362477231,0.021284271,0,0.090909091,0.009966777,1,0.041338583,-0.36,0.73
1,0,0.666666667,0.25,0,0.5,0.092985318,0.846638225,0.593023256,0.291139241,0.328358209,0.019230769,0.027906977,0.084028223,0.8,0.984375,0,0,0,0.230519481,0.85428051,0.246031746,0.333333333,0.545454545,0.149501661,1,0.037401575,0.51,0.765
0.5,0,0.333333333,1,0.5,0,0.360522023,0.00451245,0.860465116,0.101265823,1,0.732073012,0.339534884,0.000641437,0,0.703125,0,0,0,0.522727273,1,0.911616162,0,0.090909091,0.03654485,0.909090909,0.029527559,-0.57,1.123
0.5,0,0.333333333,1,0.5,0,0.360522023,0.00451245,0.860465116,0.101265823,1,0.732073012,0.339534884,0.000641437,0,0.703125,0,0,0,0.522727273,1,0.911616162,0,0.090909091,0.03654485,1,0.025590551,-0.49,1.212
