NA,NB,NC,VA,VB,VC,a_b,c,LAC,LBC,T,Nop,ZT
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.8181818181818182,0.0,0.5
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,0.9090909090909091,0.0,0.55
0.0,1.0,1.0,0.625,1.0,0.5,0.5350734094616637,0.1428190507445543,0.45022624434389186,0.5558086560364468,1.0,0.0,0.59
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.0,1.0,0.03
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.09090909090909091,1.0,0.07
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.18181818181818182,1.0,0.13
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.2727272727272727,1.0,0.21
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.36363636363636365,1.0,0.3
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.45454545454545453,1.0,0.38
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.5454545454545454,1.0,0.46
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.6363636363636364,1.0,0.52
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.7272727272727273,1.0,0.58
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.8181818181818182,1.0,0.63
0.0,1.0,1.0,0.625,1.0,1.0,0.8841761827079939,0.180621077244944,0.8280542986425349,0.9794988610478351,0.9090909090909091,1.0,0.68
